age,nw_pctile,s
49,8,0.1367
49,9,0.1380
49,10,0.1394
49,11,0.1408
49,12,0.1422
49,13,0.1436
49,14,0.1449
49,15,0.1463
49,16,0.1477
49,17,0.1491
49,18,0.1504
49,19,0.1518
49,20,0.1532
49,21,0.1546
49,22,0.1560
49,23,0.1573
49,24,0.1587
49,25,0.1601
49,26,0.1615
49,27,0.1629
49,28,0.1642
49,29,0.1656
49,30,0.1670
49,31,0.1700
49,32,0.1730
49,33,0.1760
49,34,0.1790
49,35,0.1820
49,36,0.1850
49,37,0.1880
49,38,0.1910
49,39,0.1940
49,40,0.1970
49,41,0.2000
49,42,0.2030
49,43,0.2060
49,44,0.2090
49,45,0.2120
49,46,0.2150
49,47,0.2180
49,48,0.2210
49,49,0.2240
49,50,0.2270
49,51,0.2310
49,52,0.2350
49,53,0.2390
49,54,0.2430
49,55,0.2470
49,56,0.2510
49,57,0.2550
49,58,0.2590
49,59,0.2630
49,60,0.2670
49,61,0.2710
49,62,0.2750
49,63,0.2790
49,64,0.2830
49,65,0.2870
49,66,0.2910
49,67,0.2950
49,68,0.2990
49,69,0.3030
49,70,0.3070
49,71,0.3150
49,72,0.3230
49,73,0.3310
49,74,0.3390
49,75,0.3470
49,76,0.3550
49,77,0.3630
49,78,0.3710
49,79,0.3790
49,80,0.3870
49,81,0.3950
49,82,0.4030
49,83,0.4110
49,84,0.4190
49,85,0.4270
49,86,0.4390
49,87,0.4510
49,88,0.4630
49,89,0.4750
49,90,0.4870
49,91,0.5023
49,92,0.5176
49,93,0.5329
49,94,0.5482
49,95,0.5635
49,96,0.5858
49,97,0.6081
49,98,0.6304
49,99,0.6527
49,100,0.8000
50,1,0.1300
50,2,0.1314
50,3,0.1328
50,4,0.1341
50,5,0.1355
50,6,0.1369
50,7,0.1383
50,8,0.1397
50,9,0.1410
50,10,0.1424
50,11,0.1438
50,12,0.1452
50,13,0.1466
50,14,0.1479
50,15,0.1493
50,16,0.1507
50,17,0.1521
50,18,0.1534
50,19,0.1548
50,20,0.1562
50,21,0.1576
50,22,0.1590
50,23,0.1603
50,24,0.1617
50,25,0.1631
50,26,0.1645
50,27,0.1659
50,28,0.1672
50,29,0.1686
50,30,0.1700
50,31,0.1730
50,32,0.1760
50,33,0.1790
50,34,0.1820
50,35,0.1850
50,36,0.1880
50,37,0.1910
50,38,0.1940
50,39,0.1970
50,40,0.2000
50,41,0.2030
50,42,0.2060
50,43,0.2090
50,44,0.2120
50,45,0.2150
50,46,0.2180
50,47,0.2210
50,48,0.2240
50,49,0.2270
50,50,0.2300
50,51,0.2340
50,52,0.2380
50,53,0.2420
50,54,0.2460
50,55,0.2500
50,56,0.2540
50,57,0.2580
50,58,0.2620
50,59,0.2660
50,60,0.2700
50,61,0.2740
50,62,0.2780
50,63,0.2820
50,64,0.2860
50,65,0.2900
50,66,0.2940
50,67,0.2980
50,68,0.3020
50,69,0.3060
50,70,0.3100
50,71,0.3180
50,72,0.3260
50,73,0.3340
50,74,0.3420
50,75,0.3500
50,76,0.3580
50,77,0.3660
50,78,0.3740
50,79,0.3820
50,80,0.3900
50,81,0.3980
50,82,0.4060
50,83,0.4140
50,84,0.4220
50,85,0.4300
50,86,0.4420
50,87,0.4540
50,88,0.4660
50,89,0.4780
50,90,0.4900
50,91,0.5050
50,92,0.5200
50,93,0.5350
50,94,0.5500
50,95,0.5650
50,96,0.5870
50,97,0.6090
50,98,0.6310
50,99,0.6530
50,100,0.8000
51,1,0.1300
51,2,0.1314
51,3,0.1328
51,4,0.1341
51,5,0.1355
51,6,0.1369
51,7,0.1383
51,8,0.1397
51,9,0.1410
51,10,0.1424
51,11,0.1438
51,12,0.1452
51,13,0.1466
51,14,0.1479
51,15,0.1493
51,16,0.1507
51,17,0.1521
51,18,0.1534
51,19,0.1548
51,20,0.1562
51,21,0.1576
51,22,0.1590
51,23,0.1603
51,24,0.1617
51,25,0.1631
51,26,0.1645
51,27,0.1659
51,28,0.1672
51,29,0.1686
51,30,0.1700
51,31,0.1730
51,32,0.1760
51,33,0.1790
51,34,0.1820
51,35,0.1850
51,36,0.1880
51,37,0.1910
51,38,0.1940
51,39,0.1970
51,40,0.2000
51,41,0.2030
51,42,0.2060
51,43,0.2090
51,44,0.2120
51,45,0.2150
51,46,0.2180
51,47,0.2210
51,48,0.2240
51,49,0.2270
51,50,0.2300
51,51,0.2340
51,52,0.2380
51,53,0.2420
51,54,0.2460
51,55,0.2500
51,56,0.2540
51,57,0.2580
51,58,0.2620
51,59,0.2660
51,60,0.2700
51,61,0.2740
51,62,0.2780
51,63,0.2820
51,64,0.2860
51,65,0.2900
51,66,0.2940
51,67,0.2980
51,68,0.3020
51,69,0.3060
51,70,0.3100
51,71,0.3180
51,72,0.3260
51,73,0.3340
51,74,0.3420
51,75,0.3500
51,76,0.3580
51,77,0.3660
51,78,0.3740
51,79,0.3820
51,80,0.3900
51,81,0.3980
51,82,0.4060
51,83,0.4140
51,84,0.4220
51,85,0.4300
51,86,0.4420
51,87,0.4540
51,88,0.4660
51,89,0.4780
51,90,0.4900
51,91,0.5050
51,92,0.5200
51,93,0.5350
51,94,0.5500
51,95,0.5650
51,96,0.5870
51,97,0.6090
51,98,0.6310
51,99,0.6530
51,100,0.8000
52,1,0.1300
52,2,0.1314
52,3,0.1328
52,4,0.1341
52,5,0.1355
52,6,0.1369
52,7,0.1383
52,8,0.1397
52,9,0.1410
52,10,0.1424
52,11,0.1438
52,12,0.1452
52,13,0.1466
52,14,0.1479
52,15,0.1493
52,16,0.1507
52,17,0.1521
52,18,0.1534
52,19,0.1548
52,20,0.1562
52,21,0.1576
52,22,0.1590
52,23,0.1603
52,24,0.1617
52,25,0.1631
52,26,0.1645
52,27,0.1659
52,28,0.1672
52,29,0.1686
52,30,0.1700
52,31,0.1730
52,32,0.1760
52,33,0.1790
52,34,0.1820
52,35,0.1850
52,36,0.1880
52,37,0.1910
52,38,0.1940
52,39,0.1970
52,40,0.2000
52,41,0.2030
52,42,0.2060
52,43,0.2090
52,44,0.2120
52,45,0.2150
52,46,0.2180
52,47,0.2210
52,48,0.2240
52,49,0.2270
52,50,0.2300
52,51,0.2340
52,52,0.2380
52,53,0.2420
52,54,0.2460
52,55,0.2500
52,56,0.2540
52,57,0.2580
52,58,0.2620
52,59,0.2660
52,60,0.2700
52,61,0.2740
52,62,0.2780
52,63,0.2820
52,64,0.2860
52,65,0.2900
52,66,0.2940
52,67,0.2980
52,68,0.3020
52,69,0.3060
52,70,0.3100
52,71,0.3180
52,72,0.3260
52,73,0.3340
52,74,0.3420
52,75,0.3500
52,76,0.3580
52,77,0.3660
52,78,0.3740
52,79,0.3820
52,80,0.3900
52,81,0.3980
52,82,0.4060
52,83,0.4140
52,84,0.4220
52,85,0.4300
52,86,0.4420
52,87,0.4540
52,88,0.4660
52,89,0.4780
52,90,0.4900
52,91,0.5050
52,92,0.5200
52,93,0.5350
52,94,0.5500
52,95,0.5650
52,96,0.5870
52,97,0.6090
52,98,0.6310
52,99,0.6530
52,100,0.8000
53,1,0.1300
53,2,0.1314
53,3,0.1328
53,4,0.1341
53,5,0.1355
53,6,0.1369
53,7,0.1383
53,8,0.1397
53,9,0.1410
53,10,0.1424
53,11,0.1438
53,12,0.1452
53,13,0.1466
53,14,0.1479
53,15,0.1493
53,16,0.1507
53,17,0.1521
53,18,0.1534
53,19,0.1548
53,20,0.1562
53,21,0.1576
53,22,0.1590
53,23,0.1603
53,24,0.1617
53,25,0.1631
53,26,0.1645
53,27,0.1659
53,28,0.1672
53,29,0.1686
53,30,0.1700
53,31,0.1730
53,32,0.1760
53,33,0.1790
53,34,0.1820
53,35,0.1850
53,36,0.1880
53,37,0.1910
53,38,0.1940
53,39,0.1970
53,40,0.2000
53,41,0.2030
53,42,0.2060
53,43,0.2090
53,44,0.2120
53,45,0.2150
53,46,0.2180
53,47,0.2210
53,48,0.2240
53,49,0.2270
53,50,0.2300
53,51,0.2340
53,52,0.2380
53,53,0.2420
53,54,0.2460
53,55,0.2500
53,56,0.2540
53,57,0.2580
53,58,0.2620
53,59,0.2660
53,60,0.2700
53,61,0.2740
53,62,0.2780
53,63,0.2820
53,64,0.2860
53,65,0.2900
53,66,0.2940
53,67,0.2980
53,68,0.3020
53,69,0.3060
53,70,0.3100
53,71,0.3180
53,72,0.3260
53,73,0.3340
53,74,0.3420
53,75,0.3500
53,76,0.3580
53,77,0.3660
53,78,0.3740
53,79,0.3820
53,80,0.3900
53,81,0.3980
53,82,0.4060
53,83,0.4140
53,84,0.4220
53,85,0.4300
53,86,0.4420
53,87,0.4540
53,88,0.4660
53,89,0.4780
53,90,0.4900
53,91,0.5050
53,92,0.5200
53,93,0.5350
53,94,0.5500
53,95,0.5650
53,96,0.5870
53,97,0.6090
53,98,0.6310
53,99,0.6530
53,100,0.8000
54,1,0.1300
54,2,0.1314
54,3,0.1328
54,4,0.1341
54,5,0.1355
54,6,0.1369
54,7,0.1383
54,8,0.1397
54,9,0.1410
54,10,0.1424
54,11,0.1438
54,12,0.1452
54,13,0.1466
54,14,0.1479
54,15,0.1493
54,16,0.1507
54,17,0.1521
54,18,0.1534
54,19,0.1548
54,20,0.1562
54,21,0.1576
54,22,0.1590
54,23,0.1603
54,24,0.1617
54,25,0.1631
54,26,0.1645
54,27,0.1659
54,28,0.1672
54,29,0.1686
54,30,0.1700
54,31,0.1730
54,32,0.1760
54,33,0.1790
54,34,0.1820
54,35,0.1850
54,36,0.1880
54,37,0.1910
54,38,0.1940
54,39,0.1970
54,40,0.2000
54,41,0.2030
54,42,0.2060
54,43,0.2090
54,44,0.2120
54,45,0.2150
54,46,0.2180
54,47,0.2210
54,48,0.2240
54,49,0.2270
54,50,0.2300
54,51,0.2340
54,52,0.2380
54,53,0.2420
54,54,0.2460
54,55,0.2500
54,56,0.2540
54,57,0.2580
54,58,0.2620
54,59,0.2660
54,60,0.2700
54,61,0.2740
54,62,0.2780
54,63,0.2820
54,64,0.2860
54,65,0.2900
54,66,0.2940
54,67,0.2980
54,68,0.3020
54,69,0.3060
54,70,0.3100
54,71,0.3180
54,72,0.3260
54,73,0.3340
54,74,0.3420
54,75,0.3500
54,76,0.3580
54,77,0.3660
54,78,0.3740
54,79,0.3820
54,80,0.3900
54,81,0.3980
54,82,0.4060
54,83,0.4140
54,84,0.4220
54,85,0.4300
54,86,0.4420
54,87,0.4540
54,88,0.4660
54,89,0.4780
54,90,0.4900
54,91,0.5050
54,92,0.5200
54,93,0.5350
54,94,0.5500
54,95,0.5650
54,96,0.5870
54,97,0.6090
54,98,0.6310
54,99,0.6530
54,100,0.8000
55,1,0.1300
55,2,0.1314
55,3,0.1328
55,4,0.1341
55,5,0.1355
55,6,0.1369
55,7,0.1383
55,8,0.1397
55,9,0.1410
55,10,0.1424
55,11,0.1438
55,12,0.1452
55,13,0.1466
55,14,0.1479
55,15,0.1493
55,16,0.1507
55,17,0.1521
55,18,0.1534
55,19,0.1548
55,20,0.1562
55,21,0.1576
55,22,0.1590
55,23,0.1603
55,24,0.1617
55,25,0.1631
55,26,0.1645
55,27,0.1659
55,28,0.1672
55,29,0.1686
55,30,0.1700
55,31,0.1730
55,32,0.1760
55,33,0.1790
55,34,0.1820
55,35,0.1850
55,36,0.1880
55,37,0.1910
55,38,0.1940
55,39,0.1970
55,40,0.2000
55,41,0.2030
55,42,0.2060
55,43,0.2090
55,44,0.2120
55,45,0.2150
55,46,0.2180
55,47,0.2210
55,48,0.2240
55,49,0.2270
55,50,0.2300
55,51,0.2340
55,52,0.2380
55,53,0.2420
55,54,0.2460
55,55,0.2500
55,56,0.2540
55,57,0.2580
55,58,0.2620
55,59,0.2660
55,60,0.2700
55,61,0.2740
55,62,0.2780
55,63,0.2820
55,64,0.2860
55,65,0.2900
55,66,0.2940
55,67,0.2980
55,68,0.3020
55,69,0.3060
55,70,0.3100
55,71,0.3180
55,72,0.3260
55,73,0.3340
55,74,0.3420
55,75,0.3500
55,76,0.3580
55,77,0.3660
55,78,0.3740
55,79,0.3820
55,80,0.3900
55,81,0.3980
55,82,0.4060
55,83,0.4140
55,84,0.4220
55,85,0.4300
55,86,0.4420
55,87,0.4540
55,88,0.4660
55,89,0.4780
55,90,0.4900
55,91,0.5050
55,92,0.5200
55,93,0.5350
55,94,0.5500
55,95,0.5650
55,96,0.5870
55,97,0.6090
55,98,0.6310
55,99,0.6530
55,100,0.8000
56,1,0.1300
56,2,0.1314
56,3,0.1328
56,4,0.1341
56,5,0.1355
56,6,0.1369
56,7,0.1383
56,8,0.1397
56,9,0.1410
56,10,0.1424
56,11,0.1438
56,12,0.1452
56,13,0.1466
56,14,0.1479
56,15,0.1493
56,16,0.1507
56,17,0.1521
56,18,0.1534
56,19,0.1548
56,20,0.1562
56,21,0.1576
56,22,0.1590
56,23,0.1603
56,24,0.1617
56,25,0.1631
56,26,0.1645
56,27,0.1659
56,28,0.1672
56,29,0.1686
56,30,0.1700
56,31,0.1730
56,32,0.1760
56,33,0.1790
56,34,0.1820
56,35,0.1850
56,36,0.1880
56,37,0.1910
56,38,0.1940
56,39,0.1970
56,40,0.2000
56,41,0.2030
56,42,0.2060
56,43,0.2090
56,44,0.2120
56,45,0.2150
56,46,0.2180
56,47,0.2210
56,48,0.2240
56,49,0.2270
56,50,0.2300
56,51,0.2340
56,52,0.2380
56,53,0.2420
56,54,0.2460
56,55,0.2500
56,56,0.2540
56,57,0.2580
56,58,0.2620
56,59,0.2660
56,60,0.2700
56,61,0.2740
56,62,0.2780
56,63,0.2820
56,64,0.2860
56,65,0.2900
56,66,0.2940
56,67,0.2980
56,68,0.3020
56,69,0.3060
56,70,0.3100
56,71,0.3180
56,72,0.3260
56,73,0.3340
56,74,0.3420
56,75,0.3500
56,76,0.3580
56,77,0.3660
56,78,0.3740
56,79,0.3820
56,80,0.3900
56,81,0.3980
56,82,0.4060
56,83,0.4140
56,84,0.4220
56,85,0.4300
56,86,0.4420
56,87,0.4540
56,88,0.4660
56,89,0.4780
56,90,0.4900
56,91,0.5050
56,92,0.5200
56,93,0.5350
56,94,0.5500
56,95,0.5650
56,96,0.5870
56,97,0.6090
56,98,0.6310
56,99,0.6530
56,100,0.8000
57,1,0.1300
57,2,0.1314
57,3,0.1328
57,4,0.1341
57,5,0.1355
57,6,0.1369
57,7,0.1383
57,8,0.1397
57,9,0.1410
57,10,0.1424
57,11,0.1438
57,12,0.1452
57,13,0.1466
57,14,0.1479
57,15,0.1493
57,16,0.1507
57,17,0.1521
57,18,0.1534
57,19,0.1548
57,20,0.1562
57,21,0.1576
57,22,0.1590
57,23,0.1603
57,24,0.1617
57,25,0.1631
57,26,0.1645
57,27,0.1659
57,28,0.1672
57,29,0.1686
57,30,0.1700
57,31,0.1730
57,32,0.1760
57,33,0.1790
57,34,0.1820
57,35,0.1850
57,36,0.1880
57,37,0.1910
57,38,0.1940
57,39,0.1970
57,40,0.2000
57,41,0.2030
57,42,0.2060
57,43,0.2090
57,44,0.2120
57,45,0.2150
57,46,0.2180
57,47,0.2210
57,48,0.2240
57,49,0.2270
57,50,0.2300
57,51,0.2340
57,52,0.2380
57,53,0.2420
57,54,0.2460
57,55,0.2500
57,56,0.2540
57,57,0.2580
57,58,0.2620
57,59,0.2660
57,60,0.2700
57,61,0.2740
57,62,0.2780
57,63,0.2820
57,64,0.2860
57,65,0.2900
57,66,0.2940
57,67,0.2980
57,68,0.3020
57,69,0.3060
57,70,0.3100
57,71,0.3180
57,72,0.3260
57,73,0.3340
57,74,0.3420
57,75,0.3500
57,76,0.3580
57,77,0.3660
57,78,0.3740
57,79,0.3820
57,80,0.3900
57,81,0.3980
57,82,0.4060
57,83,0.4140
57,84,0.4220
57,85,0.4300
57,86,0.4420
57,87,0.4540
57,88,0.4660
57,89,0.4780
57,90,0.4900
57,91,0.5050
57,92,0.5200
57,93,0.5350
57,94,0.5500
57,95,0.5650
57,96,0.5870
57,97,0.6090
57,98,0.6310
57,99,0.6530
57,100,0.8000
58,1,0.1300
58,2,0.1314
58,3,0.1328
58,4,0.1341
58,5,0.1355
58,6,0.1369
58,7,0.1383
58,8,0.1397
58,9,0.1410
58,10,0.1424
58,11,0.1438
58,12,0.1452
58,13,0.1466
58,14,0.1479
58,15,0.1493
58,16,0.1507
58,17,0.1521
58,18,0.1534
58,19,0.1548
58,20,0.1562
58,21,0.1576
58,22,0.1590
58,23,0.1603
58,24,0.1617
58,25,0.1631
58,26,0.1645
58,27,0.1659
58,28,0.1672
58,29,0.1686
58,30,0.1700
58,31,0.1730
58,32,0.1760
58,33,0.1790
58,34,0.1820
58,35,0.1850
58,36,0.1880
58,37,0.1910
58,38,0.1940
58,39,0.1970
58,40,0.2000
58,41,0.2030
58,42,0.2060
58,43,0.2090
58,44,0.2120
58,45,0.2150
58,46,0.2180
58,47,0.2210
58,48,0.2240
58,49,0.2270
58,50,0.2300
58,51,0.2340
58,52,0.2380
58,53,0.2420
58,54,0.2460
58,55,0.2500
58,56,0.2540
58,57,0.2580
58,58,0.2620
58,59,0.2660
58,60,0.2700
58,61,0.2740
58,62,0.2780
58,63,0.2820
58,64,0.2860
58,65,0.2900
58,66,0.2940
58,67,0.2980
58,68,0.3020
58,69,0.3060
58,70,0.3100
58,71,0.3180
58,72,0.3260
58,73,0.3340
58,74,0.3420
58,75,0.3500
58,76,0.3580
58,77,0.3660
58,78,0.3740
58,79,0.3820
58,80,0.3900
58,81,0.3980
58,82,0.4060
58,83,0.4140
58,84,0.4220
58,85,0.4300
58,86,0.4420
58,87,0.4540
58,88,0.4660
58,89,0.4780
58,90,0.4900
58,91,0.5050
58,92,0.5200
58,93,0.5350
58,94,0.5500
58,95,0.5650
58,96,0.5870
58,97,0.6090
58,98,0.6310
58,99,0.6530
58,100,0.8000
59,1,0.1300
59,2,0.1314
59,3,0.1328
59,4,0.1341
59,5,0.1355
59,6,0.1369
59,7,0.1383
59,8,0.1397
59,9,0.1410
59,10,0.1424
59,11,0.1438
59,12,0.1452
59,13,0.1466
59,14,0.1479
59,15,0.1493
59,16,0.1507
59,17,0.1521
59,18,0.1534
59,19,0.1548
59,20,0.1562
59,21,0.1576
59,22,0.1590
59,23,0.1603
59,24,0.1617
59,25,0.1631
59,26,0.1645
59,27,0.1659
59,28,0.1672
59,29,0.1686
59,30,0.1700
59,31,0.1730
59,32,0.1760
59,33,0.1790
59,34,0.1820
59,35,0.1850
59,36,0.1880
59,37,0.1910
59,38,0.1940
59,39,0.1970
59,40,0.2000
59,41,0.2030
59,42,0.2060
59,43,0.2090
59,44,0.2120
59,45,0.2150
59,46,0.2180
59,47,0.2210
59,48,0.2240
59,49,0.2270
59,50,0.2300
59,51,0.2340
59,52,0.2380
59,53,0.2420
59,54,0.2460
59,55,0.2500
59,56,0.2540
59,57,0.2580
59,58,0.2620
59,59,0.2660
59,60,0.2700
59,61,0.2740
59,62,0.2780
59,63,0.2820
59,64,0.2860
59,65,0.2900
59,66,0.2940
59,67,0.2980
59,68,0.3020
59,69,0.3060
59,70,0.3100
59,71,0.3180
59,72,0.3260
59,73,0.3340
59,74,0.3420
59,75,0.3500
59,76,0.3580
59,77,0.3660
59,78,0.3740
59,79,0.3820
59,80,0.3900
59,81,0.3980
59,82,0.4060
59,83,0.4140
59,84,0.4220
59,85,0.4300
59,86,0.4420
59,87,0.4540
59,88,0.4660
59,89,0.4780
59,90,0.4900
59,91,0.5050
59,92,0.5200
59,93,0.5350
59,94,0.5500
59,95,0.5650
59,96,0.5870
59,97,0.6090
59,98,0.6310
59,99,0.6530
59,100,0.8000
60,1,0.1300
60,2,0.1314
60,3,0.1328
60,4,0.1341
60,5,0.1355
60,6,0.1369
60,7,0.1383
60,8,0.1397
60,9,0.1410
60,10,0.1424
60,11,0.1438
60,12,0.1452
60,13,0.1466
60,14,0.1479
60,15,0.1493
60,16,0.1507
60,17,0.1521
60,18,0.1534
60,19,0.1548
60,20,0.1562
60,21,0.1576
60,22,0.1590
60,23,0.1603
60,24,0.1617
60,25,0.1631
60,26,0.1645
60,27,0.1659
60,28,0.1672
60,29,0.1686
60,30,0.1700
60,31,0.1730
60,32,0.1760
60,33,0.1790
60,34,0.1820
60,35,0.1850
60,36,0.1880
60,37,0.1910
60,38,0.1940
60,39,0.1970
60,40,0.2000
60,41,0.2030
60,42,0.2060
60,43,0.2090
60,44,0.2120
60,45,0.2150
60,46,0.2180
60,47,0.2210
60,48,0.2240
60,49,0.2270
60,50,0.2300
60,51,0.2340
60,52,0.2380
60,53,0.2420
60,54,0.2460
60,55,0.2500
60,56,0.2540
60,57,0.2580
60,58,0.2620
60,59,0.2660
60,60,0.2700
60,61,0.2740
60,62,0.2780
60,63,0.2820
60,64,0.2860
60,65,0.2900
60,66,0.2940
60,67,0.2980
60,68,0.3020
60,69,0.3060
60,70,0.3100
60,71,0.3180
60,72,0.3260
60,73,0.3340
60,74,0.3420
60,75,0.3500
60,76,0.3580
60,77,0.3660
60,78,0.3740
60,79,0.3820
60,80,0.3900
60,81,0.3980
60,82,0.4060
60,83,0.4140
60,84,0.4220
60,85,0.4300
60,86,0.4420
60,87,0.4540
60,88,0.4660
60,89,0.4780
60,90,0.4900
60,91,0.5050
60,92,0.5200
60,93,0.5350
60,94,0.5500
60,95,0.5650
60,96,0.5870
60,97,0.6090
60,98,0.6310
60,99,0.6530
60,100,0.8000
61,1,0.1300
61,2,0.1314
61,3,0.1328
61,4,0.1341
61,5,0.1355
61,6,0.1369
61,7,0.1383
61,8,0.1397
61,9,0.1410
61,10,0.1424
61,11,0.1438
61,12,0.1452
61,13,0.1466
61,14,0.1479
61,15,0.1493
61,16,0.1507
61,17,0.1521
61,18,0.1534
61,19,0.1548
61,20,0.1562
61,21,0.1576
61,22,0.1590
61,23,0.1603
61,24,0.1617
61,25,0.1631
61,26,0.1645
61,27,0.1659
61,28,0.1672
61,29,0.1686
61,30,0.1700
61,31,0.1730
61,32,0.1760
61,33,0.1790
61,34,0.1820
61,35,0.1850
61,36,0.1880
61,37,0.1910
61,38,0.1940
61,39,0.1970
61,40,0.2000
61,41,0.2030
61,42,0.2060
61,43,0.2090
61,44,0.2120
61,45,0.2150
61,46,0.2180
61,47,0.2210
61,48,0.2240
61,49,0.2270
61,50,0.2300
61,51,0.2340
61,52,0.2380
61,53,0.2420
61,54,0.2460
61,55,0.2500
61,56,0.2540
61,57,0.2580
61,58,0.2620
61,59,0.2660
61,60,0.2700
61,61,0.2740
61,62,0.2780
61,63,0.2820
61,64,0.2860
61,65,0.2900
61,66,0.2940
61,67,0.2980
61,68,0.3020
61,69,0.3060
61,70,0.3100
61,71,0.3180
61,72,0.3260
61,73,0.3340
61,74,0.3420
61,75,0.3500
61,76,0.3580
61,77,0.3660
61,78,0.3740
61,79,0.3820
61,80,0.3900
61,81,0.3980
61,82,0.4060
61,83,0.4140
61,84,0.4220
61,85,0.4300
61,86,0.4420
61,87,0.4540
61,88,0.4660
61,89,0.4780
61,90,0.4900
61,91,0.5050
61,92,0.5200
61,93,0.5350
61,94,0.5500
61,95,0.5650
61,96,0.5870
61,97,0.6090
61,98,0.6310
61,99,0.6530
61,100,0.8000
62,1,0.1300
62,2,0.1314
62,3,0.1328
62,4,0.1341
62,5,0.1355
62,6,0.1369
62,7,0.1383
62,8,0.1397
62,9,0.1410
62,10,0.1424
62,11,0.1438
62,12,0.1452
62,13,0.1466
62,14,0.1479
62,15,0.1493
62,16,0.1507
62,17,0.1521
62,18,0.1534
62,19,0.1548
62,20,0.1562
62,21,0.1576
62,22,0.1590
62,23,0.1603
62,24,0.1617
62,25,0.1631
62,26,0.1645
62,27,0.1659
62,28,0.1672
62,29,0.1686
62,30,0.1700
62,31,0.1730
62,32,0.1760
62,33,0.1790
62,34,0.1820
62,35,0.1850
62,36,0.1880
62,37,0.1910
62,38,0.1940
62,39,0.1970
62,40,0.2000
62,41,0.2030
62,42,0.2060
62,43,0.2090
62,44,0.2120
62,45,0.2150
62,46,0.2180
62,47,0.2210
62,48,0.2240
62,49,0.2270
62,50,0.2300
62,51,0.2340
62,52,0.2380
62,53,0.2420
62,54,0.2460
62,55,0.2500
62,56,0.2540
62,57,0.2580
62,58,0.2620
62,59,0.2660
62,60,0.2700
62,61,0.2740
62,62,0.2780
62,63,0.2820
62,64,0.2860
62,65,0.2900
62,66,0.2940
62,67,0.2980
62,68,0.3020
62,69,0.3060
62,70,0.3100
62,71,0.3180
62,72,0.3260
62,73,0.3340
62,74,0.3420
62,75,0.3500
62,76,0.3580
62,77,0.3660
62,78,0.3740
62,79,0.3820
62,80,0.3900
62,81,0.3980
62,82,0.4060
62,83,0.4140
62,84,0.4220
62,85,0.4300
62,86,0.4420
62,87,0.4540
62,88,0.4660
62,89,0.4780
62,90,0.4900
62,91,0.5050
62,92,0.5200
62,93,0.5350
62,94,0.5500
62,95,0.5650
62,96,0.5870
62,97,0.6090
62,98,0.6310
62,99,0.6530
62,100,0.8000
63,1,0.1225
63,2,0.1239
63,3,0.1253
63,4,0.1266
63,5,0.1280
63,6,0.1294
63,7,0.1308
63,8,0.1322
63,9,0.1335
63,10,0.1349
63,11,0.1363
63,12,0.1377
63,13,0.1391
63,14,0.1404
63,15,0.1418
63,16,0.1432
63,17,0.1446
63,18,0.1459
63,19,0.1473
63,20,0.1487
63,21,0.1501
63,22,0.1515
63,23,0.1528
63,24,0.1542
63,25,0.1556
63,26,0.1570
63,27,0.1584
63,28,0.1597
63,29,0.1611
63,30,0.1625
63,31,0.1655
63,32,0.1685
63,33,0.1715
63,34,0.1745
63,35,0.1775
63,36,0.1805
63,37,0.1835
63,38,0.1865
63,39,0.1895
63,40,0.1925
63,41,0.1955
63,42,0.1985
63,43,0.2015
63,44,0.2045
63,45,0.2075
63,46,0.2105
63,47,0.2135
63,48,0.2165
63,49,0.2195
63,50,0.2225
63,51,0.2265
63,52,0.2305
63,53,0.2345
63,54,0.2385
63,55,0.2425
63,56,0.2465
63,57,0.2505
63,58,0.2545
63,59,0.2585
63,60,0.2625
63,61,0.2665
63,62,0.2705
63,63,0.2745
63,64,0.2785
63,65,0.2825
63,66,0.2865
63,67,0.2905
63,68,0.2945
63,69,0.2985
63,70,0.3025
63,71,0.3105
63,72,0.3185
63,73,0.3265
63,74,0.3345
63,75,0.3425
63,76,0.3505
63,77,0.3585
63,78,0.3665
63,79,0.3745
63,80,0.3825
63,81,0.3905
63,82,0.3985
63,83,0.4065
63,84,0.4145
63,85,0.4225
63,86,0.4345
63,87,0.4465
63,88,0.4585
63,89,0.4705
63,90,0.4825
63,91,0.4983
63,92,0.5140
63,93,0.5298
63,94,0.5455
63,95,0.5613
63,96,0.5840
63,97,0.6068
63,98,0.6295
63,99,0.6522
63,100,0.8000
64,1,0.1150
64,2,0.1164
64,3,0.1178
64,4,0.1191
64,5,0.1205
64,6,0.1219
64,7,0.1233
64,8,0.1247
64,9,0.1260
64,10,0.1274
64,11,0.1288
64,12,0.1302
64,13,0.1316
64,14,0.1329
64,15,0.1343
64,16,0.1357
64,17,0.1371
64,18,0.1384
64,19,0.1398
64,20,0.1412
64,21,0.1426
64,22,0.1440
64,23,0.1453
64,24,0.1467
64,25,0.1481
64,26,0.1495
64,27,0.1509
64,28,0.1522
64,29,0.1536
64,30,0.1550
64,31,0.1580
64,32,0.1610
64,33,0.1640
64,34,0.1670
64,35,0.1700
64,36,0.1730
64,37,0.1760
64,38,0.1790
64,39,0.1820
64,40,0.1850
64,41,0.1880
64,42,0.1910
64,43,0.1940
64,44,0.1970
64,45,0.2000
64,46,0.2030
64,47,0.2060
64,48,0.2090
64,49,0.2120
64,50,0.2150
64,51,0.2190
64,52,0.2230
64,53,0.2270
64,54,0.2310
64,55,0.2350
64,56,0.2390
64,57,0.2430
64,58,0.2470
64,59,0.2510
64,60,0.2550
64,61,0.2590
